date,time,grid,trap,l_ear,r_ear,sex,age,weight,hindft,notes,b_key,session_id,study
2/23/12,NA,bonbs,5e,a3245,NA,f,NA,1430,134,NA,777,27,NA
2/24/12,NA,bonbs,2c,a3247,NA,NA,NA,NA,NA,NA,1016,27,NA
2/24/12,NA,bonbs,3d,b2812,NA,NA,NA,NA,NA,NA,828,27,NA
2/24/12,NA,bonbs,7e,a3249,NA,m,NA,1510,152,NA,1017,27,NA
2/24/12,NA,bonbs,8e,2194,2195,NA,NA,NA,NA,NA,334,27,NA
2/24/12,NA,bonbs,9c,b2958,NA,NA,NA,NA,NA,NA,862,27,NA
4/5/12,NA,bonbs,1c,a3378,NA,f,NA,1180,143,NA,1019,28,population
4/5/12,NA,bonbs,2d,b2816,NA,f,NA,1420,135,NA,830,28,population
4/5/12,NA,bonbs,2e,a3380,NA,m,NA,1450,138,testes descended,1020,28,population
4/5/12,NA,bonbs,3c,2139,2140,f,NA,1400,145,NA,309,28,population
4/5/12,NA,bonbs,3d,b2973,NA,m,NA,1320,138,testes descended,866,28,population
4/5/12,NA,bonbs,3e,a3376,NA,m,NA,1140,140,NA,1018,28,population
4/5/12,NA,bonbs,6d,b2968,NA,NA,NA,NA,NA,NA,864,28,population
4/5/12,NA,bonbs,7d,b2958,NA,f,NA,1490,135,NA,862,28,population
4/5/12,NA,bonbs,8d,2194,2195,NA,NA,NA,NA,NA,334,28,population
4/5/12,NA,bonbs,8e,a3295,NA,m,NA,1180,140,NA,798,28,population
4/6/12,NA,bonbs,10a,a3384,NA,m,NA,1390,150,NA,1021,28,population
4/6/12,NA,bonbs,10b,a3382,NA,m,NA,1380,140,NA,811,28,population
4/6/12,NA,bonbs,1c,a3380,NA,NA,NA,NA,NA,NA,1020,28,population
4/6/12,NA,bonbs,2b,b2826,NA,m,NA,1420,152,testes descended,835,28,population
4/6/12,NA,bonbs,2e,b2816,NA,NA,NA,NA,NA,NA,830,28,population
4/6/12,NA,bonbs,3d,a3388,NA,f,NA,1460,151,NA,812,28,population
4/6/12,NA,bonbs,3e,b2973,NA,NA,NA,NA,NA,NA,866,28,population
4/6/12,NA,bonbs,6e,b2968,NA,NA,NA,NA,NA,NA,864,28,population
4/6/12,NA,bonbs,8a,a3386,NA,f,NA,1460,150,NA,1022,28,population
4/6/12,NA,bonbs,8d,b2958,NA,NA,NA,NA,NA,NA,862,28,population
4/6/12,NA,bonbs,8e,2194,2195,NA,NA,NA,NA,NA,334,28,population
4/6/12,NA,bonbs,9d,a3295,NA,NA,NA,NA,NA,NA,798,28,population
4/7/12,NA,bonbs,10e,a3295,NA,NA,NA,NA,NA,NA,798,28,population
4/7/12,NA,bonbs,2e,a3390,NA,NA,NA,1380,NA,NA,813,28,population
4/7/12,NA,bonbs,3b,b2816,NA,NA,NA,NA,NA,NA,830,28,population
4/7/12,NA,bonbs,3c,b2826,NA,NA,NA,NA,NA,NA,835,28,population
4/7/12,NA,bonbs,3d,b2812,NA,m,NA,1390,149,NA,828,28,population
4/7/12,NA,bonbs,3e,b2973,NA,NA,NA,NA,NA,NA,866,28,population
4/7/12,NA,bonbs,4c,a3392,NA,m,NA,1300,149,testes descended,814,28,population
4/7/12,NA,bonbs,5e,a3245,NA,f,NA,1350,140,NA,777,28,population
4/7/12,NA,bonbs,6d,a3386,NA,NA,NA,NA,NA,NA,1022,28,population
4/7/12,NA,bonbs,6e,b2968,NA,NA,NA,NA,NA,NA,864,28,population
4/7/12,NA,bonbs,7c,2194,2195,NA,NA,NA,NA,NA,334,28,population
4/7/12,NA,bonbs,7e,a3394,NA,f,NA,1410,140,NA,815,28,population
4/7/12,NA,bonbs,8b,a3382,NA,NA,NA,NA,NA,NA,811,28,population
4/7/12,NA,bonbs,8c,b2958,NA,NA,NA,NA,NA,NA,862,28,population
4/16/12,NA,bonbs,1c,a3390,NA,m,NA,1360,140,testes descended,813,29,collar
4/16/12,NA,bonbs,1e,b2973,NA,NA,NA,NA,NA,NA,866,29,collar
4/16/12,NA,bonbs,2e,b2812,NA,NA,NA,NA,NA,NA,828,29,collar
4/16/12,NA,bonbs,3c,2139,2140,NA,NA,NA,NA,"thought collar was silent, but it wasn't",309,29,collar
4/16/12,NA,bonbs,3e,b2816,NA,NA,NA,NA,NA,NA,830,29,collar
4/17/12,NA,bonbs,1e,a3390,NA,NA,NA,NA,NA,NA,813,29,collar
4/17/12,NA,bonbs,2d,b2816,NA,NA,NA,NA,NA,NA,830,29,collar
4/17/12,NA,bonbs,2e,b2973,NA,NA,NA,NA,NA,NA,866,29,collar
6/5/12,NA,bonbs,10d,a3396,NA,m,NA,1030,128,testes descended,816,30,population
6/5/12,NA,bonbs,10e,b2958,NA,NA,NA,1550,NA,NA,862,30,population
6/5/12,NA,bonbs,1b,a3388,NA,NA,NA,1700,NA,NA,812,30,population
6/5/12,NA,bonbs,1e,a3245,NA,NA,NA,1450,NA,NA,777,30,population
6/5/12,NA,bonbs,2e,2139,2140,NA,NA,1440,NA,NA,309,30,population
6/5/12,NA,bonbs,3e,a3226,NA,m,NA,1490,139,NA,770,30,population
6/5/12,NA,bonbs,5c,b2968,NA,NA,NA,1350,NA,NA,864,30,population
6/5/12,NA,bonbs,6d,a3394,NA,NA,NA,1440,NA,NA,815,30,population
6/5/12,NA,bonbs,8a,2194,2195,NA,NA,1540,NA,NA,334,30,population
6/5/12,NA,bonbs,9a,a3295,NA,NA,NA,1090,NA,NA,798,30,population
6/5/12,NA,bonbs,9c,a3382,NA,NA,NA,1220,NA,NA,811,30,population
6/6/12,NA,bonbs,10c,a3382,NA,NA,NA,NA,NA,NA,811,30,population
6/6/12,NA,bonbs,1b,a3226,NA,NA,NA,NA,NA,NA,770,30,population
6/6/12,NA,bonbs,2b,a3388,NA,NA,NA,NA,NA,NA,812,30,population
6/6/12,NA,bonbs,2d,a3351,NA,m,NA,1410,140,testes descended,810,30,population
6/6/12,NA,bonbs,2e,2139,2140,NA,NA,NA,NA,NA,309,30,population
6/6/12,NA,bonbs,3e,a3390,NA,NA,NA,1320,NA,"lots of ticks, fur patchy and mangy looking",813,30,population
6/6/12,NA,bonbs,5d,a3245,NA,NA,NA,NA,NA,NA,777,30,population
6/6/12,NA,bonbs,5e,a3394,NA,NA,NA,NA,NA,"cut collar, hare near death, died an hour after release",815,30,population
6/6/12,NA,bonbs,6c,a3398,NA,m,NA,1250,135,testes descended,817,30,population
6/6/12,NA,bonbs,6d,b2968,NA,NA,NA,NA,NA,NA,864,30,population
6/6/12,NA,bonbs,8a,b2958,NA,NA,NA,NA,NA,NA,862,30,population
6/6/12,NA,bonbs,9c,2194,2195,NA,NA,NA,NA,NA,334,30,population
6/7/12,NA,bonbs,1b,a3226,NA,NA,NA,NA,NA,NA,770,30,population
6/7/12,NA,bonbs,2e,b2812,NA,NA,NA,1290,NA,NA,828,30,population
6/7/12,NA,bonbs,3b,a3388,NA,NA,NA,NA,NA,NA,812,30,population
6/7/12,NA,bonbs,5e,a3245,NA,NA,NA,NA,NA,NA,777,30,population
6/7/12,NA,bonbs,6c,a3295,NA,NA,NA,NA,NA,NA,798,30,population
6/7/12,NA,bonbs,7b,2194,2195,NA,NA,NA,NA,NA,334,30,population
6/7/12,NA,bonbs,8c,b2958,NA,NA,NA,NA,NA,NA,862,30,population
6/7/12,NA,bonbs,8e,b2968,NA,NA,NA,NA,NA,NA,864,30,population
6/8/12,NA,bonbs,1a,a3226,NA,NA,NA,NA,NA,NA,770,30,population
6/8/12,NA,bonbs,2e,2139,2140,NA,NA,NA,NA,NA,309,30,population
6/8/12,NA,bonbs,3d,a3301,NA,f,NA,1260,132,NA,801,30,population
6/8/12,NA,bonbs,4a,a3388,NA,NA,NA,NA,NA,NA,812,30,population
6/8/12,NA,bonbs,5c,a3245,NA,NA,NA,NA,NA,NA,777,30,population
6/8/12,NA,bonbs,5e,a3392,NA,NA,NA,1230,NA,NA,814,30,population
6/8/12,NA,bonbs,7b,2194,2195,NA,NA,NA,NA,NA,334,30,population
6/8/12,NA,bonbs,7c,a3295,NA,NA,NA,980,NA,dead in trap,798,30,population
6/8/12,NA,bonbs,8e,b2968,NA,NA,NA,NA,NA,NA,864,30,population
6/8/12,NA,bonbs,9a,a3382,NA,NA,NA,NA,NA,NA,811,30,population
6/8/12,NA,bonbs,9c,b2958,NA,NA,NA,NA,NA,dead in trap,862,30,population
9/11/12,NA,bonbs,10d,b2834,NA,f,j,840,114,NA,838,31,population
9/11/12,NA,bonbs,10d,b2834,NA,f,j,840,114,NA,838,31,population
9/11/12,NA,bonbs,2b,a3388,NA,f,a,1750,150,NA,812,31,population
9/11/12,NA,bonbs,3c,b2826,NA,m,a,1590,145,NA,835,31,population
9/11/12,NA,bonbs,3e,b2812,NA,m,a,1630,140,NA,828,31,population
9/11/12,NA,bonbs,6d,a3303,NA,f,j,810,116,NA,802,31,population
9/11/12,NA,bonbs,8e,a3392,NA,NA,NA,NA,NA,NA,814,31,population
9/11/12,NA,bonbs,9a,2194,2195,NA,NA,NA,NA,NA,334,31,population
9/12/12,NA,bonbs,2c,a3388,NA,NA,NA,NA,NA,NA,812,31,population
9/12/12,NA,bonbs,3d,a3307,NA,f,NA,1590,135,NA,804,31,population
9/12/12,NA,bonbs,5e,a3305,NA,f,NA,1150,132,NA,803,31,population
9/12/12,NA,bonbs,6e,a3245,NA,f,a,1550,133,NA,777,31,population
9/12/12,NA,bonbs,7e,a3392,NA,m,a,1290,145,NA,814,31,population
9/12/12,NA,bonbs,8c,2194,2195,NA,NA,NA,NA,NA,334,31,population
9/13/12,NA,bonbs,1d,a3307,NA,NA,NA,NA,NA,NA,804,31,population
9/13/12,NA,bonbs,2e,b2812,NA,NA,NA,NA,NA,NA,828,31,population
9/13/12,NA,bonbs,3c,a3388,NA,NA,NA,NA,NA,NA,812,31,population
9/13/12,NA,bonbs,3d,a3309,NA,f,NA,1690,148,NA,805,31,population
9/13/12,NA,bonbs,3e,a3311,NA,f,NA,1590,145,NA,806,31,population
9/13/12,NA,bonbs,5d,a3245,NA,NA,NA,NA,NA,NA,777,31,population
9/13/12,NA,bonbs,6e,a3392,NA,NA,NA,NA,NA,NA,814,31,population
9/13/12,NA,bonbs,8c,a3303,NA,NA,NA,NA,NA,NA,802,31,population
9/13/12,NA,bonbs,8d,a3313,NA,f,j,710,105,NA,807,31,population
9/13/12,NA,bonbs,9c,a3315,NA,f,NA,1070,129,NA,808,31,population
9/13/12,NA,bonbs,9e,a3317,NA,f,j,980,124,NA,809,31,population
9/14/12,NA,bonbs,10c,b2834,NA,NA,NA,NA,NA,NA,838,31,population
9/14/12,NA,bonbs,1e,a3307,NA,NA,NA,NA,NA,NA,804,31,population
9/14/12,NA,bonbs,3c,a3388,NA,NA,NA,NA,NA,NA,812,31,population
9/14/12,NA,bonbs,3d,b2812,NA,NA,NA,NA,NA,NA,828,31,population
9/14/12,NA,bonbs,5c,a3245,NA,NA,NA,NA,NA,NA,777,31,population
9/14/12,NA,bonbs,7a,2194,2195,NA,NA,NA,NA,NA,334,31,population
9/14/12,NA,bonbs,8e,a3313,NA,NA,NA,NA,NA,NA,807,31,population
3/16/99,NA,bonmat,3a,41424f0455,NA,m,NA,1150,NA,NA,916,32,population
3/16/99,NA,bonmat,4e,4142124c28,NA,f,NA,1350,NA,NA,911,32,population
3/16/99,NA,bonmat,7e,4142156705,NA,f,NA,1400,NA,NA,912,32,population
3/17/99,NA,bonmat,3e,4142124c28,NA,NA,NA,NA,NA,NA,911,32,population
3/17/99,NA,bonmat,4a,41424f0455,NA,NA,NA,1080,NA,NA,916,32,population
3/17/99,NA,bonmat,6e,4142156705,NA,NA,NA,1420,NA,NA,912,32,population
3/18/99,NA,bonmat,5e,41420d1037,NA,f,NA,1580,NA,NA,910,32,population
3/18/99,NA,bonmat,6c,4142156705,NA,NA,NA,NA,NA,NA,912,32,population
3/18/99,NA,bonmat,4f,4142124c28,NA,NA,NA,NA,NA,NA,911,32,population
6/24/99,NA,bonmat,2a,102,103,m,NA,620,NA,NA,11,33,population
6/24/99,NA,bonmat,2c,100,101,m,a,1380,NA,NA,1,33,population
6/24/99,NA,bonmat,7b,90,91,m,a,1795,NA,NA,716,33,population
6/24/99,NA,bonmat,3e,104,105,m,j,570,NA,NA,22,33,population
6/24/99,NA,bonmat,4c,86,87,f,j,570,NA,NA,707,33,population
6/24/99,NA,bonmat,3a,NA,NA,f,j,390,NA,NA,NA,33,population
6/24/99,NA,bonmat,7c,92,93,f,j,470,NA,NA,717,33,population
6/24/99,NA,bonmat,6e,88,89,f,j,545,NA,NA,715,33,population
6/24/99,NA,bonmat,6b,106,107,f,j,475,NA,NA,33,33,population
6/25/99,NA,bonmat,3e,120,121,f,NA,1760,NA,NA,62,33,population
6/25/99,NA,bonmat,3b,118,119,NA,NA,615,NA,NA,61,33,population
6/25/99,NA,bonmat,4c,106,107,NA,NA,465,NA,NA,33,33,population
6/25/99,NA,bonmat,2c,116,117,m,a,1175,NA,NA,55,33,population
6/25/99,NA,bonmat,5f,126,125,NA,j,500,NA,NA,82,33,population
6/25/99,NA,bonmat,1b,127,128,m,j,545,NA,NA,83,33,population
6/25/99,NA,bonmat,2c,129,130,f,j,570,NA,NA,84,33,population
6/25/99,NA,bonmat,3f,122,123,f,j,305,NA,NA,71,33,population
6/25/99,NA,bonmat,4a,118,119,f,j,605,NA,NA,61,33,population
6/26/99,NA,bonmat,3f,104,105,NA,NA,525,NA,NA,22,33,population
6/26/99,NA,bonmat,3e,122,123,NA,NA,315,NA,NA,71,33,population
6/26/99,NA,bonmat,4c,106,107,NA,NA,475,NA,NA,33,33,population
8/24/99,NA,bonmat,4d,407,408,m,a,1405,NA,NA,510,34,population
8/24/99,NA,bonmat,5e,411,412,m,a,1270,NA,NA,512,34,population
8/24/99,NA,bonmat,7e,415,416,m,a,1530,NA,NA,974,34,population
8/24/99,NA,bonmat,6c,413,414,f,a,1140,NA,NA,513,34,population
8/24/99,NA,bonmat,7a,90,91,f,a,1910,NA,NA,716,34,population
8/24/99,NA,bonmat,5d,409,410,f,a,1310,NA,NA,511,34,population
8/24/99,NA,bonmat,4c,403,404,m,j,1060,NA,NA,509,34,population
8/24/99,NA,bonmat,3f,122,123,f,j,1380,NA,NA,71,34,population
8/25/99,NA,bonmat,3f,116,117,m,a,1510,NA,NA,55,34,population
8/25/99,NA,bonmat,7a,526,527,m,a,1710,NA,NA,564,34,population
8/25/99,NA,bonmat,1b,534,535,m,a,1190,NA,NA,569,34,population
8/25/99,NA,bonmat,5c,530,531,f,a,1680,NA,NA,567,34,population
8/25/99,NA,bonmat,2b,464,465,f,a,1580,NA,NA,537,34,population
8/25/99,NA,bonmat,2d,536,537,f,a,1540,NA,NA,570,34,population
8/25/99,NA,bonmat,7a,528,529,m,j,1090,NA,NA,565,34,population
8/25/99,NA,bonmat,5b,532,533,m,j,920,NA,NA,568,34,population
8/25/99,NA,bonmat,3f,122,123,f,j,1350,NA,NA,71,34,population
8/25/99,NA,bonmat,4d,106,107,f,j,1430,NA,NA,33,34,population
8/26/99,NA,bonmat,2b,489,490,m,a,1160,NA,NA,547,34,population
8/26/99,NA,bonmat,5d,483,484,m,a,1110,NA,NA,544,34,population
8/26/99,NA,bonmat,6a,90,91,f,a,1710,NA,NA,716,34,population
8/26/99,NA,bonmat,7a,477,478,f,a,1320,NA,NA,541,34,population
8/26/99,NA,bonmat,1b,605,606,f,a,1260,NA,NA,605,34,population
8/26/99,NA,bonmat,4c,403,404,NA,a,1050,NA,NA,509,34,population
8/26/99,NA,bonmat,3b,529,528,NA,a,1180,NA,NA,566,34,population
8/26/99,NA,bonmat,2f,568,569,m,j,930,NA,NA,586,34,population
8/26/99,NA,bonmat,4d,481,482,m,j,1070,NA,NA,543,34,population
8/26/99,NA,bonmat,7e,126,125,f,j,1470,NA,NA,82,34,population
8/26/99,NA,bonmat,2f,487,488,f,j,420,NA,NA,546,34,population
8/26/99,NA,bonmat,6b,479,480,f,j,820,NA,NA,542,34,population
8/26/99,NA,bonmat,5e,485,486,f,j,1010,NA,NA,545,34,population
8/26/99,NA,bonmat,4a,532,533,NA,j,910,NA,NA,568,34,population
8/27/99,NA,bonmat,2b,443,444,m,a,1100,NA,NA,527,34,population
8/27/99,NA,bonmat,1e,609,610,m,a,1530,NA,NA,607,34,population
8/27/99,NA,bonmat,4c,611,612,m,a,1190,NA,NA,608,34,population
8/27/99,NA,bonmat,6a,90,91,f,a,1650,NA,NA,716,34,population
8/27/99,NA,bonmat,7a,570,571,f,a,1290,NA,NA,587,34,population
8/27/99,NA,bonmat,4b,529,528,NA,a,1200,NA,NA,566,34,population
8/27/99,NA,bonmat,2g,120,121,NA,a,1880,NA,NA,62,34,population
8/27/99,NA,bonmat,6d,415,416,NA,a,1520,NA,NA,974,34,population
8/27/99,NA,bonmat,5g,104,105,m,j,1190,NA,NA,22,34,population
8/27/99,NA,bonmat,4g,104,105,m,j,1170,NA,NA,22,34,population
8/27/99,NA,bonmat,1b,576,577,m,j,1050,NA,NA,590,34,population
8/27/99,NA,bonmat,1g,607,608,m,j,1070,NA,NA,606,34,population
8/27/99,NA,bonmat,5d,574,575,m,j,990,NA,NA,589,34,population
8/27/99,NA,bonmat,2a,439,440,f,j,980,NA,NA,525,34,population
8/27/99,NA,bonmat,4d,106,107,f,j,1330,NA,NA,33,34,population
8/27/99,NA,bonmat,6b,572,573,f,j,820,NA,NA,588,34,population
8/27/99,NA,bonmat,3e,613,614,f,j,450,NA,NA,609,34,population
8/28/99,NA,bonmat,3d,660,661,m,a,1100,NA,NA,633,34,population
8/28/99,NA,bonmat,4f,645,646,m,a,1360,NA,NA,626,34,population
8/28/99,NA,bonmat,2a,658,659,m,a,1500,NA,NA,632,34,population
8/28/99,NA,bonmat,6b,639,640,m,a,1120,NA,NA,623,34,population
8/28/99,NA,bonmat,3e,674,675,f,a,1120,NA,NA,639,34,population
8/28/99,NA,bonmat,2f,120,121,f,a,1740,NA,NA,62,34,population
8/28/99,NA,bonmat,2d,656,657,f,a,1450,NA,NA,631,34,population
8/28/99,NA,bonmat,2b,489,490,NA,a,1320,NA,NA,547,34,population
8/28/99,NA,bonmat,6a,90,91,NA,a,1650,NA,NA,716,34,population
8/28/99,NA,bonmat,7a,477,478,NA,a,1320,NA,NA,541,34,population
8/28/99,NA,bonmat,7f,415,416,NA,a,1460,NA,NA,974,34,population
8/28/99,NA,bonmat,1c,654,655,m,j,930,NA,NA,630,34,population
8/28/99,NA,bonmat,6f,643,644,f,j,1020,NA,NA,625,34,population
8/28/99,NA,bonmat,3f,122,123,NA,j,1210,NA,NA,71,34,population
8/28/99,NA,bonmat,4c,403,404,NA,j,1020,NA,NA,509,34,population
8/28/99,NA,bonmat,2g,613,614,NA,j,410,NA,NA,609,34,population
8/28/99,NA,bonmat,6c,641,642,NA,j,850,NA,NA,624,34,population
6/8/00,NA,bonmat,5c,727,728,f,j,540,NA,NA,975,35,population
6/9/00,NA,bonmat,6e,415,416,m,a,1600,NA,NA,974,35,population
6/9/00,NA,bonmat,4c,688,689,f,a,1640,NA,NA,649,35,population
6/9/00,NA,bonmat,3e,639,640,NA,a,1340,NA,NA,623,35,population
6/10/00,NA,bonmat,5g,692,693,m,a,1310,NA,NA,651,35,population
6/10/00,NA,bonmat,6b,737,736,f,a,1490,NA,NA,658,35,population
6/11/00,NA,bonmat,2d,415,416,m,a,1440,NA,NA,974,35,population
6/11/00,NA,bonmat,3e,738,739,m,a,1430,NA,NA,659,35,population
6/12/00,NA,bonmat,5d,415,416,m,a,1560,NA,NA,974,35,population
6/12/00,NA,bonmat,1b,740,741,f,a,1605,NA,NA,662,35,population
6/12/00,NA,bonmat,4c,485,486,f,a,1450,NA,NA,545,35,population
8/2/00,NA,bonmat,6e,780,781,m,a,960,NA,NA,671,36,population
8/2/00,NA,bonmat,2b,688,689,f,a,1790,NA,NA,649,36,population
8/2/00,NA,bonmat,2b,782,783,m,j,635,NA,NA,672,36,population
8/2/00,NA,bonmat,5a,782,783,m,j,920,NA,NA,672,36,population
8/3/00,NA,bonmat,7f,415,416,m,a,1780,NA,NA,974,36,population
8/3/00,NA,bonmat,2d,824,825,f,a,1150,NA,NA,688,36,population
8/3/00,NA,bonmat,3c,828,829,f,a,1630,NA,NA,690,36,population
8/3/00,NA,bonmat,2b,828,829,f,a,1520,NA,NA,690,36,population
8/3/00,NA,bonmat,4c,826,827,m,j,890,NA,NA,689,36,population
8/3/00,NA,bonmat,1g,822,823,m,j,610,NA,NA,687,36,population
8/3/00,NA,bonmat,4a,782,783,m,j,930,NA,NA,672,36,population
8/4/00,NA,bonmat,7f,415,416,m,a,1620,NA,NA,974,36,population
8/4/00,NA,bonmat,2d,836,837,m,a,1620,NA,NA,694,36,population
8/4/00,NA,bonmat,6e,739,738,m,a,1585,NA,NA,660,36,population
8/4/00,NA,bonmat,4c,688,689,f,a,1660,NA,NA,649,36,population
8/4/00,NA,bonmat,1b,828,829,f,a,1530,NA,NA,690,36,population
8/4/00,NA,bonmat,6a,782,783,m,j,950,NA,NA,672,36,population
8/4/00,NA,bonmat,5d,838,839,m,j,860,NA,NA,695,36,population
8/5/00,NA,bonmat,7e,415,416,m,a,1740,NA,NA,974,36,population
8/5/00,NA,bonmat,2d,824,825,f,a,1200,NA,NA,688,36,population
8/5/00,NA,bonmat,2b,824,825,f,a,1160,NA,NA,688,36,population
8/5/00,NA,bonmat,2a,848,849,f,a,920,NA,NA,701,36,population
8/5/00,NA,bonmat,1b,828,829,f,a,1680,NA,NA,690,36,population
8/5/00,NA,bonmat,4c,852,853,m,j,540,NA,NA,703,36,population
8/5/00,NA,bonmat,6a,854,855,f,j,650,NA,NA,704,36,population
8/5/00,NA,bonmat,4b,850,851,f,j,670,NA,NA,702,36,population
8/6/00,NA,bonmat,4f,864,865,m,a,1630,NA,NA,710,36,population
8/6/00,NA,bonmat,3f,866,867,m,a,1110,NA,NA,711,36,population
8/6/00,NA,bonmat,2b,824,825,f,a,980,NA,NA,688,36,population
8/6/00,NA,bonmat,2b,824,825,f,a,1010,NA,NA,688,36,population
8/6/00,NA,bonmat,1c,870,871,f,a,800,NA,NA,713,36,population
8/6/00,NA,bonmat,4b,828,829,f,a,1330,NA,NA,690,36,population
8/6/00,NA,bonmat,6e,874,875,f,a,1810,NA,NA,714,36,population
8/6/00,NA,bonmat,4c,828,829,f,a,1240,NA,NA,690,36,population
8/6/00,NA,bonmat,6b,782,783,m,j,900,NA,NA,672,36,population
8/6/00,NA,bonmat,3e,868,869,m,j,430,NA,NA,712,36,population
8/6/00,NA,bonmat,4a,852,853,m,j,450,NA,NA,703,36,population
8/6/00,NA,bonmat,5b,826,827,m,j,980,NA,NA,689,36,population
10/29/00,NA,bonmat,7e,415,416,m,a,1800,NA,NA,974,37,population
10/29/00,NA,bonmat,4f,692,693,m,a,1570,NA,NA,651,37,population
10/29/00,NA,bonmat,6a,1009,1010,f,a,1700,NA,NA,5,37,population
10/29/00,NA,bonmat,7c,1011,1012,m,j,1030,NA,NA,6,37,population
10/29/00,NA,bonmat,5d,1007,1008,m,j,1300,NA,NA,4,37,population
10/29/00,NA,bonmat,5b,782,783,m,j,1280,NA,NA,672,37,population
10/29/00,NA,bonmat,3f,727,1006,f,j,1320,NA,NA,975,37,population
10/30/00,NA,bonmat,4e,639,640,m,a,1540,NA,NA,623,37,population
10/30/00,NA,bonmat,7f,1027,1028,m,a,1700,NA,NA,15,37,population
10/30/00,NA,bonmat,6c,415,416,m,a,1720,NA,NA,974,37,population
10/30/00,NA,bonmat,3e,866,867,m,a,1400,NA,NA,711,37,population
10/30/00,NA,bonmat,5e,780,781,m,a,1460,NA,NA,671,37,population
10/30/00,NA,bonmat,1b,828,829,f,a,1660,NA,NA,690,37,population
10/30/00,NA,bonmat,2c,1023,1024,f,a,1480,NA,NA,13,37,population
10/30/00,NA,bonmat,5c,1025,1026,m,j,1410,NA,NA,14,37,population
10/30/00,NA,bonmat,5a,782,783,m,j,1280,NA,NA,672,37,population
10/31/00,NA,bonmat,7e,1040,1041,m,a,1670,NA,NA,23,37,population
10/31/00,NA,bonmat,7a,526,527,m,a,1550,NA,NA,564,37,population
10/31/00,NA,bonmat,5f,692,693,m,a,1540,NA,NA,651,37,population
10/31/00,NA,bonmat,5d,407,408,m,a,1400,NA,NA,510,37,population
10/31/00,NA,bonmat,2f,866,867,m,a,1430,NA,NA,711,37,population
10/31/00,NA,bonmat,5g,639,640,m,a,1600,NA,NA,623,37,population
10/31/00,NA,bonmat,6d,415,416,m,a,1720,NA,NA,974,37,population
10/31/00,NA,bonmat,6g,780,781,m,a,1420,NA,NA,671,37,population
10/31/00,NA,bonmat,2d,836,837,m,a,1760,NA,NA,694,37,population
10/31/00,NA,bonmat,5c,688,1037,f,a,1860,NA,NA,648,37,population
10/31/00,NA,bonmat,4f,1035,1036,f,a,1780,NA,NA,20,37,population
10/31/00,NA,bonmat,7c,782,783,m,j,1300,NA,NA,672,37,population
10/31/00,NA,bonmat,5b,1025,1026,m,j,1400,NA,NA,14,37,population
10/31/00,NA,bonmat,6b,1038,1039,f,j,1340,NA,NA,21,37,population
10/31/00,NA,bonmat,2b,1033,1034,f,j,1200,NA,NA,19,37,population
11/1/00,NA,bonmat,1a,1044,1045,m,a,1720,NA,NA,25,37,population
11/1/00,NA,bonmat,6e,415,416,m,a,1695,NA,NA,974,37,population
11/1/00,NA,bonmat,5g,1046,1047,f,a,1395,NA,NA,26,37,population
11/1/00,NA,bonmat,2c,828,829,f,a,1590,NA,NA,690,37,population
11/1/00,NA,bonmat,2d,1023,1024,f,a,1445,NA,NA,13,37,population
11/1/00,NA,bonmat,1b,1043,1042,m,j,1460,NA,NA,24,37,population
11/1/00,NA,bonmat,6b,782,783,m,j,1275,NA,NA,672,37,population
11/1/00,NA,bonmat,5c,1038,1039,f,j,1255,NA,NA,21,37,population
11/2/00,NA,bonmat,5a,1054,1055,m,NA,1460,NA,NA,30,37,population
11/2/00,NA,bonmat,4d,1052,1053,m,NA,1545,NA,NA,29,37,population
11/2/00,NA,bonmat,3g,727,1006,f,NA,NA,NA,NA,975,37,population
11/2/00,NA,bonmat,2a,828,829,NA,NA,NA,NA,NA,690,37,population
11/2/00,NA,bonmat,2c,1023,1024,NA,NA,NA,NA,NA,13,37,population
11/2/00,NA,bonmat,2e,866,867,NA,NA,NA,NA,NA,711,37,population
11/2/00,NA,bonmat,3d,688,1037,NA,NA,NA,NA,NA,648,37,population
11/2/00,NA,bonmat,3e,639,640,NA,NA,NA,NA,NA,623,37,population
11/2/00,NA,bonmat,4c,1033,1034,NA,NA,NA,NA,NA,19,37,population
11/2/00,NA,bonmat,4g,692,693,NA,NA,NA,NA,NA,651,37,population
11/2/00,NA,bonmat,5f,1035,1036,NA,NA,NA,NA,NA,20,37,population
11/2/00,NA,bonmat,6c,415,416,NA,NA,NA,NA,NA,974,37,population
11/2/00,NA,bonmat,6d,1038,1039,NA,NA,NA,NA,NA,21,37,population
11/2/00,NA,bonmat,6f,1007,1008,NA,NA,NA,NA,NA,4,37,population
11/2/00,NA,bonmat,7b,782,783,NA,NA,NA,NA,NA,672,37,population
11/2/00,NA,bonmat,6e,780,781,NA,a,NA,NA,NA,671,37,population
11/2/00,NA,bonmat,5c,1025,1026,NA,j,NA,NA,NA,14,37,population
3/11/01,NA,bonmat,4e,692,693,m,a,1510,NA,NA,651,38,population
3/11/01,NA,bonmat,2d,836,837,m,a,1640,NA,NA,694,38,population
3/11/01,NA,bonmat,3a,828,829,f,a,1560,NA,NA,690,38,population
3/12/01,NA,bonmat,5f,692,693,m,a,1410,NA,NA,651,38,population
3/12/01,NA,bonmat,2d,836,837,m,a,1575,NA,NA,694,38,population
